Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Televisión|Canal N|Con otros ojos |Entrevista a Fernando Tuesta analista político (Canal N)|Entrevista. Fernando Tuesta, analista político, comentó acerca de temas coyunturales. Sobre el problema que más aquejó al Perú durante el presente año, manifestó´que el mismo es la ocurrencia del fenómeno El Niño. Con respecto al Mensaje de la Nación, sostuvo que lo que se pretende en este mensaje es otorgar un cierto grado de efectividad, sin embargo cree que no se conseguirá. También resaltó algunos temas que se vieron en el presente Gobierno como los programas sociales y la educación. Sobre la actitud de “confrontación”, de parte de Humala, hacia el fujimorismo, lo comparó con lo que realiza César Acuña. Con respecto al uso de las universidades en campañas políticas, dijo que lo preocupante es que los candidatos (César Acuña con la UCV y Alan García con la USMP) lo han hecho siempre. Dicho tema está impedido por la nueva Ley Universitaria (Sunedu). También comentó sobre el anunció de Keiko Fujimori referentes a la no reelección de los congresista Luisa Cuculiza, Martha Chávez y Aguinaga.|29/12/2015|25220||1940||Fernando Tuesta Soldevilla|Keiko Fujimori Higuchi|Neutro|2015-12
Web|Perú 21|peru21.pe|Alberto Fujimori desafía a Keiko Fujimori y pide que se mantenga a las 'históricas' de Fuerza Popular|En contra de los aires de renovación que desea impulsar a Fuerza Popular su hija Keiko Fujimori, el expresidente Alberto Fujimori pidió que se mantenga en la lista de candidatos al Congreso de la República a Alejandro Aguinaga, Martha Chávez, Luisa María Cuculiza y Luz Salgado.|17/12/2015|1874.83|605.58|0||Alberto Fujimori Fujimori|Keiko Fujimori Higuchi|Neutro|2015-12
Web|Correo|diariocorreo.pe|Nadine Heredia: ""Keiko Fujimori no conoce de gestión pública""|La presidenta de Partido Nacionalista, Nadine Heredia, criticó a la candidata de Fuerza Popular, Keiko Fujimori y aseguró que la presentación de esta última en la Conferencia Anual de Ejecutivos (CADE) reveló lo poco preparada que se encuentra para ser presidente, afirmando que no tiene conocimiento del país porque, cuando fue congresista “se la pasó viajando con el dinero de los peruanos”. (...) “Keiko mostró desconocimiento acerca de la gestión pública. ¡Claro! si los años en que fue congresista se dedicó a viajar financiada por todos los peruanos, no es extraño que con tanto ímpetu hable de la creación de un SNIP regional que ya existe, disminución de impuestos, satanización de instituciones como el MEF, la Sunat o el Ministerio de Trabajo”, declaró Nadine Heredia a la Agencia Andina.|07/12/2015|702.1||0||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Web|Correo|diariocorreo.pe|?Keiko Fujimori: Chlimper y Huaroc integran plancha presidencial|La lideresa de Fuerza Popular, Keiko Fujimori, presentó esta noche a José Chlimper y Vladimiro Huaroc como integrantes de su plancha presidencial para las elecciones del 2016. (...) A su turno, el candidato a la segunda vicepresidencia, Vladimiro Huaroc, quien estuvo a cargo de la Oficina de Diálogo y Sostenibilidad de la PCM durante la gestión de Ollanta Humala, dijo que aceptó la propuesta porque encontró en Keiko Fujimori a ""una persona con enorme compromiso social y que conoce nuestro territorio"".|19/12/2015|702.1||0||Vladimiro Huaroc Portocarrero|Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|La Razón|La Razón|Benítez se siente fijo en lista del PN|El congresista Heriberto Benltez confirmó sus deseos de volver a postular al Congreso pero esta vez de la mano del Partido Nacionalista con la finalidad de seguir haciéndole frente a los integrantes del partido fujimorista y al APRA, porque según señaló, desde siempre ha sido opositor clave a estas agrupaciones políticas, incluso desde los años 90. ""El candidato aprista Alan García y la señora Keiko Fujimori son los que siempre me atacan porque yo denuncio sus irregularidades pero yo seguiré combatiendo a esas agrupaciones desde el Congreso, tal vez con el oficialismo"", expresó.|18/12/2015|936.51|159.45|0|2|Heriberto Benítez Rivas|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Ojo|Ojo|Critican a Urresti por Venezuela|Tras criticar al régimen venezolano y las acciones del gobierno contra la inseguridad ciudadana, Daniel Urresti, quien manifestó su deseo de volver a ser precandidato presidencial del Partido Nacionalista, no fue respaldado por congresistas de su agrupación política. ""Estamos viendo esta dictadura terrible en Venezuela’, dijo en RPP para traer a colación la postulación de Keiko Fujimori a la presidencia.|07/12/2015|2133.93|249.93|0|8|Daniel Belizario Urresti Elera|Keiko Fujimori Higuchi|Negativo|2015-12
Web|Canal N|canaln.pe|Bancada nacionalista criticó que Keiko Fujimori no sea citada por Fiscalización|Un grupo de congresistas pertenecientes a la bancada nacionalista criticó la decisión de la Comisión de Fiscalización presidida por el congresista Gustavo Rondón Fudinaga, que hoy rechazó citar a Keiko Fujimori. Como se recuerda, el parlamentario Heriberto Benítez solicitó que dicho grupo de trabajo citara a la lideresa de Fuerza Popular, al sostener que los aportes de su campaña se dieron de forma irregular. Tras ello, los congresistas Fredy Otárola y Santiago Gastañadui, salieron a declarar en rechazo a la decisión de Fiscalización alterando el nombre de la misma a “Comisión de persecución”.|09/12/2015|104||0||Fredy Rolando Otárola Peñaranda|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a los congresistas Mauricio Mulder y Juan José Díaz Dios sobre condena a mujer por agredir a policía y declaraciones de Yeni Vilcatoma (RPP TV)|Silvana Buscaglia fue condenada a 6 años y 8 meses de prisión por agredir a policía en aeropuerto. Sobre el particular, el congresista Mauricio Mulder indicó que basta con impedir que un policía cumpla su labor para ir a la cárcel de 6 a 12 años. Sobre el particular, el legislador Juan José Díaz Dios señaló que la sanción de 6 años ocho meses no es justa y debería tener una pena menor. Luego la periodista Patricia del Río comentó que Yeni Vilcatoma sostuvo que los actos de corrupción del Alberto Fujimori fueron graves. Además, dijo que no es tan fácil formar una plancha con Keiko Fujimori.|21/12/2015|3827.72||866||Patricia del Río Labarthe|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Nosotros tenemos otro plan - Mario Huamán|Hoy, cinco candidatos expondrán sus planes de gobierno en la Conferencia Anual de Ejecutivos (CADE) a celebrarse en el Hotel Double Tree by Hilton en Paracas: Toledo, Fujimori, Acuña, García y Kuczynski (...) ¿Podrán los candidatos de la derecha ofrecer empleo digno y seguridad ciudadana? Lo dudamos. Efectivamente, la precariedad laboral es uno de los factores que alimenta la inseguridad. Actualmente, un candidato plantea sacar más policías y hasta a las Fuerzas Armadas a la calle, es decir, militarizar la vida pública (...) Por todo ello, los trabajadores quremos un verdadero plan de seguridad ciudadana que incluya una reforma del Poder Judicial para que no vuelvan a repetirse los narcoindultos y no queden libres nunca más los amigos de la corrupción,|04/12/2015|2292|240.98|0|8|Mario Huamán|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|Capital|Phillip Butters|Comentarios del analista Pedro Tenorio sobre CADE 2015 (Capital TV)|Enlace telefónico. El analista político Pedro Tenorio indicó que la CADE es una reunión anual donde se juntan empresarios, intelectuales y periodistas para debatir algunas ideas sobre mejorar la productividad. Añadió que los principales candidatos presidenciales, Keiko Fujimori, Pedro Pablo Kuczynski y César Acuña, participarán en ese evento. El intelectual Moisés Naím recomendó que se realice una reforma del Poder Judicial en el Perú, remarcó Tenorio. Agregó que el gobernador regional de Ica, Fernando Cillóniz, aseveró que el causante de la desaceleración económica es el Ministerio de Economía y Finanzas.|03/12/2015|3815||1090||Pedro Tenorio Narváez|Keiko Fujimori Higuchi|Neutro|2015-12
Web|Perú.com|peru.com|Susana Villarán sí participará en elecciones contra el fujimorismo|La exalcaldesa de Lima Susana Villarán, a través de su cuenta de Facebook, anunció que participará en las Elecciones 2016 , a pesar que dijo en reiteradas oportunidades que no lo haría.. “Seguiré conversando con líderes políticos para unir esfuerzos y evitar que el fujimontesinismo regrese, ahora encarnado en Keiko. Lo he hecho hasta hoy con César Acuña, con PPK, con Alfredo Barnechea, con Antero Flores Araoz, con Yehude Simon, con muchos líderes y lideresas de base de las izquierdas en el país. Hoy lo haré con Julio Guzmán”, continuó su anunció.|12/12/2015|1975.45||0||Susana María del Carmen Villarán de la Puente|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|La República|La República|Cirugía política - Mirko Lauer|El triaje realizado por Keiko Fujimori en las filas parlamentarias de su partido es el tipo de amputación que exige particular fortaleza de ánimo. Pues en los hechos ha escindido la imagen de Fuerza Popular en una guardia vieja con su dirigente preso y un partido exitoso en las encuestas, con su dirigente en las calles. Los críticos de la candidata han respondido haciendo notar lo obvio: que la purga de parlamentarios es una maniobra electoral para desprenderse de la pesada mochila de los años 90 en lo que dure la campaña. Viene implícito que esta guardia vieja regresaría, al contado o a plazos, al gobierno a través del Ejecutivo. Lo anterior ciertamente podría darse. Pero en la batalla de gestos que es una campaña electoral, Keiko Fujimori ha dado un golpe de efecto cuya intensidad nadie puede replicar. Lo único similar ha sido la alianza Apra-PPC. Hasta ahora solo estas dos movidas tienen reales posibilidades de cambiar el juego político en alguna dirección.|31/12/2015|1222.58|251.08|0|4|Mirko Lauer|Keiko Fujimori Higuchi|Positivo|2015-12
Web|Correo|diariocorreo.pe|Keiko Fujimori: Así paso la navidad junto a su madre (VIDEO)|La candidata presidencial de Fuerza Popular, Keiko Fujimori, visitó a su padre en el penal de la Diroes. A su salida contó a los medios como celebró la Navidad al lado de su familia: ""Mi hermana Sashi, mis hijas, mi esposo y por supuesto mi madre Susana Higuchi"", afirmó.|25/12/2015|702.1||0||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Web|La República|larepublica.pe|Cecilia Chacón tampoco sabe si irá en la lista de Keiko Fujimori - VIDEO|La incertidumbre parece reinar en el partido de Keiko Fujimori. La congresista Cecilia Chacón se suma a sus colegas Luisa María Cuculiza, Martha Chávez y Luz Salgado en el grupo de las legisladoras fujimoristas cuya candidatura política aún no ha sido definida.|15/12/2015|1014.43||0||Cecilia Isabel Chacón De Vettori|Keiko Fujimori Higuchi|Positivo|2015-12
Web|Perú 21|peru21.pe|Susana Villarán: ""Haré todo lo que esté en mis manos para evitar que el fujimorismo regrese""|La exalcaldesa de Lima Susana Villarán señaló que hará todo lo posible para evitar que el fujimorismo regrese a gobernar el Perú. Mediante una publicación en su cuenta de Facebook, la recordada ‘tía bacán’ indicó que pondrá su energía, pasión, vida y hasta su “chalina verde de la esperanza” para lograr su cometido...Susana Villarán dijo que conversará con diferentes líderes políticos “para unir esfuerzos y evitar que el fujimontesinismo regrese, ahora encarnado en Keiko”. Entre ellos, menciono al candidato de Alianza para el Progreso, César Acuña.|12/12/2015|1874.83||0||Susana María del Carmen Villarán de la Puente|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|Canal N|Primero a las Ocho|Kenji Fujimori pide precisar criterios de evaluación de Fuerza Popular (Canal N)|El congresista Kenji Fujimori emplazó a su partido Fuerza Popular a precisar cuales son los criterios de evaluación a los candidatos al Parlamento.|27/12/2015|784||56||Kenji Gerardo Fujimori Higuchi|Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|RBC Satelital|Boca a Boca|Entrevista al analista político Juan Carlos Ruiz (Canal 11)|Entrevista. El analista político Juan Carlos Ruiz comentó que es natural que los asesores de los candidatos a la presidencia hagan marketing personal mientras hacen la campaña político, especialmente por algunos actores como Favre, asesor de Acuña, que termina por convertirse en protagonista de la campaña electoral. Además, dijo que lamentablemente los marketeros peruanos no conocen al elector peruano, que de alguna manera se manifiesta en la imagen de los candidatos. En esa línea, indicó que PPK representa la “tecnocracia”, al igual que Mercedes Aráoz y Vizcarra. En cambio, refirió que Acuña regionalmente sí tiene un valor por haber ganado a Alan García.|18/12/2015|2423.6||730||Juan Carlos Ruiz Molleda|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Correo|Correo|Carlos Meléndez - Analista|14% cree que PPK no robará, 10% CA, 10% AGP, 8% AT. Peruanos perciben más honesta a KF, pero LR muestra Info sesgada"".|01/12/2015|181.71|19.61|0|4|Carlos Meléndez Guerrero|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|RPP|Al Estilo Juliana|Entrevista a Percy Medina, experto en temas de elecciones (RPPTV)|Entrevista. Percy Medina, experto en temas de elecciones, comentó que la experiencia muestra que hasta 5 o 4 meses antes de la elección la figura es muy distinta de la que al final queda, ya que el electorado es muy volátil. Además, dijo que Keiko Fujimori tiene un electorado muy fiel y que es razonable que pase a la segunda vuelta. Luego, refirió que se debe exigir a los candidatos que tengan un plan de gobierno y que sean responsables con la elección de sus candidatos parlamentarios. Por otro lado, dijo que en esta campaña se utilizará más las redes sociales, pero que no cree que esta herramienta vaya a definir el boto de la población.|01/12/2015|3699.54||837||Percy Medina Masías|Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a los analistas políticos Mijael Garrido y Javier Albán sobre las alianzas electorales (RPP TV)|A 48 horas de vencer el plazo, no se han presentado alianzas electorales. Sobre el particular, el analista político Mijael Garrido señaló que le gustaba la alianza entre el APRA y el PPC porque tenían varios puntos en común. Luego la periodista Patricia del Río apuntó que Keiko Fujimori no se va ajuntar con nadie, porque no le convendría. A su turno, el politólogo Javier Albán aclaró que la única alianza electoral hasta el momento es la de Humberto Lay y César Acuña. De otro lado, Mijael Garrido indicó que la alianza entre PPK y Luis Castañeda no sumaría.|10/12/2015|3200.08||724||Patricia del Río Labarthe|Keiko Fujimori Higuchi|Neutro|2015-12
Radio|RPP|Enfoque de los Sábados|Entrevista al socio principal de PWC, Orlando Marchesi (RPP)|Entrevista. El socio principal de PWC, Orlando Marchesi, comentó acerca de la propuesta de la candidata presidencial Keiko Fujimori dar un régimen especial para las Mypes con un primer tramo de exoneración. En otro momento, sostuvo que ha habido un gran consenso sobre los grandes problemas del país como la infraestructura y educación. Asimismo, destacó que el ministro Alonso Segura haya explicado los problemas y beneficios que trae la norma para poder sacar adelante los problemas de infraestructura. Más adelante, Marchesi consideró que el candidato que gane debería realizar la gran esfuerza nacional de demanda laboral.|05/12/2015|6050||550||Orlando Marchesi Velásquez |Keiko Fujimori Higuchi|Neutro|2015-12
Radio|RPP|RPP|Congresista Cuculiza se pronuncia sobre posible alejamiento del fujimorismo (RPP)|Titular. La congresista Luisa María Cuculiza indicó que no le llama la atención o molesta que se esté evaluando su continuidad dentro de Fuerza Popular. Sin embargo, señaló que si su lideresa partidaria Keiko Fujimori decide su alejamiento, le dará las gracias.|15/12/2015|253||23||Luisa María Cuculiza Torre|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|La República|La República|Chapa tu curul -Augusto Álvarez Rodrich|El mensaje de Alberto Fujimori sobre la lista de candidatos de Fuerza Popular es un abierto desafío al liderazgo que su hija Keiko dice tener en el partido, lo cual configura una crisis en su candidatura pero, también, una gran oportunidad. En alineación absoluta con lo escrito y dicho, respectivamente, por el publicista Carlos Raffo y el congresista Kenyi Fujimori, el ex presidente Fujimori envió un mensaje a la nación desde la Diroes abogando para que las viejas glorias de su partido no sean desembarcadas de la lista al Congreso de la República. Pero esta crisis también le ofrece a Keiko Fujimori la oportunidad de tomar el toro por las astas y de plantarse con firmeza, lo cual significaría un indicio interesante de que quiere ganar la elección bajo las ideas con las que ella declara que quisiera conducir su gobierno y de que este no sería el de su padre.|19/12/2015|1763.58|210.26|0|5|Augusto Álvarez Rodrich|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|Willax|Mira Quién Habla|Entrevista al presidente de IPSOS, Alfredo Torres (Willax)|Entrevista. El presidente de IPSOS, Alfredo Torres, sostuvo que claramente Keiko Fujimori se encuentra sólida en el primer lugar. Sobre PPK, dijo que sigue en pie en últimos sondeos. “La novedad es que Acuña se encuentra subiendo en las encuestas”, precisó. Más adelante,Torres se refirió a los electores de los candidatos presidenciales ya mencionados anteriormente.|14/12/2015|5248||656||Alfredo Torres Guzmán|Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|La República|La República|Tiwtter|Nadine Heredia . ¿Se acuerdan cómo saltó a la palestra pública la Sra, Vilcatoma? Cómo atacaba en medios? Keiko ahora agradece los servicios prestados.|15/12/2015|129.32|22.36|0|9|Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|Canal N|Primero a las 12|Martha Chávez abandonaría la política si no es convocada en lista congresal de FP (Canal N)|La congresista Martha Chávez aseguró que abandonaría la vida política si Keiko Fujimori no la convoca en para su lista congresal.|16/12/2015|462||33||Martha Gladys Chávez Cossío|Keiko Fujimori Higuchi|Neutro|2015-12
Web|América TV|americatv.com.pe|Nadine Heredia tras decisión de Fiscalización: ""Provecho Keiko""|La primera dama Nadine Heredia decidió pronunciarse sobre la decisión de la comisión de Fiscalización de no citar a Keiko Fujimori para que explique la procedencia de sus fondos para la campaña de 2011...A través de su cuenta de Twitter, Nadine Heredia escribió: “Provecho Keiko”. Esto mientras que el excongresista Álvaro Gutiérrez se presenta en la comisión de Fiscalización. Allí declara sobre las agendas de la primera...En tanto, el congresista Heriberto Benítez fue quien sustento el pedido para que se cite a Keiko Fujimori. La bancada de Fuerza Popular reiteró hace unos días que el tema se aclaró en la Oficina Nacional de Procesos Electorales por lo que no había ningún tema pendiente.|09/12/2015|1554.16||0||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Web|Trome|trome.pe|Nadine Heredia fastidiada por decisión de Fiscalización en caso de Keiko Fujimori|“Provecho, Keiko”, escribió ayer, en su cuenta de Twitter, la primera dama Nadine Heredia, luego de conocer que la Comisión de Fiscalización del Congreso decidió no citar a la candidata presidencial Keiko Fujimori para aclarar los cuestionamientos por los aportes a su partido en la campaña electoral del 2011...“Feliz Día Internacional contra la Corrupción. Comisiones que se prestan a favores, el país en último lugar”, expresó la esposa del presidente Ollanta Humala...Por la tarde, tras acudir al Ministerio Público, Heredia sostuvo que dicho grupo de trabajo ‘apañó’ a Keiko Fujimori.|10/12/2015|1979.63|277.8|0||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|TV Perú|TV Perú Noticias (Noche)|Cuculiza niega cisma en fujimorismo (Canal 7)|La congresista Luisa María Cuculiza sostuvo que sus declaraciones a un diario local fueron tomados tendenciosamente. Señaló que en el fujimorismo no hay divisiones. Destacó la formación de Keiko Fujimori para gobernar.|17/12/2015|2700.14||103||Luisa María Cuculiza Torre|Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|La República|La República - Suplemento Domingo|Picotazos|Las críticas del congresista nacionalista a Keiko Fujimorí no le gustaron a la periodista, por lo que sostuvieron un ácido diálogo en Twitter. Keiko y su nuevo brazo derecho investigados por lavado de activos y dice q luchará contra la corrupción. Q tal desfachatez. Daniel Abugattás.// Eso sería si ustedes siguen gobernando señor, pero gracias a Dios la pezuña humalienta nos deja el 28 de julio yeeee Martha Chávez.|06/12/2015|386.88|124.79|0|2|Daniel Abugattás Majluf|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Correo|Correo|Así lo tuitearon|Carlos Raffo: “Si Keiko sigue negando su esencia van a pasar dos cosas: 1 Los caviares no le van a creer. 2 Los fujimoristas se van a molestar"".|09/12/2015|181.71|19.24|0|4|Carlos Raffo Arce|Keiko Fujimori Higuchi|Negativo|2015-12
Web|Correo|diariocorreo.pe|Analistas opinan sobre conformación de planchas presidenciales|Hasta el momento son 17 listas las que se han presentado para participar en las próximas elecciones presidenciales del 2016, sin embrago la conformación de las planchas presidenciales ha dejado mucho de que hablar...Al respecto, los analistas políticos Fernando Tuesta, Luis Benavente y David Sifuentes analizan este panorama electoral...Para Luis Benavente la integración de Susana Villarán a la plancha presidencial del Partido Nacionalista causa cierta extrañeza pues Daniel Urresti es una persona implicada en un asesinato y ella es una persona de tendencia izquierdista y defensora de los derechos humanos.|22/12/2015|702.1||0||David Sifuentes |Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|La República|La República|El tiro por la culata|Daniel Urresti retuiteó una entrevista que el escritor Gustavo Faverón concedió al periodista Zejo Cortez de la República.pe. ""Si hay alguien que podría alcanzar el poder y destruir las instituciones democráticas en el Perú es Keiko"", rezaba el titular de la entrevista que replicó Urresti.|07/12/2015|175.35|36.28|0|10|Daniel Belizario Urresti Elera|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Correo|Correo|Partidos definen a sus cabeza de lista para el Congreso de la República|Aunque la guerra interna por ganar un espacio en la lista congresal apenas está empezando, las dirigencias de los partidos políticos que se presentarán a la carrera electoral del 2016 ya manejan los nombres de los personajes que encabezarán el padrón de postulantes al Congreso de la República. Fuentes de Fuerza Popular informaron a este diario que el hermano de la lideresa Keiko Fujimori, Kenji Fujimori, estaría voceado para repetir el plato una vez más e ir con el número 1 por la región Lima En otro lado de la cancha, fuentes cercanas a Pedro Pablo Kuczynski confirmaron a este medio que la segunda vicepresidenta de Peruanos Por el Kambio (PPK), Mercedes Aráoz, será la número 1. La situación de la Alianza Popular (APRA-PPC) es distinta, pues los escaños fueron repartidos durante las negociaciones que llevaron a la lideresa Lourdes Flores a convertirse en la candidata a la primera vicepresidencia de Alan García.|23/12/2015|25339.8|2413.22|0|2|Martha Gladys Chávez Cossío|Keiko Fujimori Higuchi|Positivo|2015-12
Web|El Comercio|elcomercio.pe|Cuatro fenómenos y rarezas del mundo político en este 2015|¡Militares a las calles!, gritaron algunos alcaldes distritales desde el verano y su grito fue recogido, faltaba más, por candidatos a la presidencia. Alejandro Toledo fue el primero en sugerir que se ajustara la Constitución para permitir esa militarización del combate a la delincuencia y así se lo planteó al primer ministro Pedro Cateriano en la ronda de diálogos gobierno/oposición de setiembre. (...)Sin embargo, todos los voceros militares, además del comandante (r) Ollanta Humala y el general (r) Daniel Urresti, por entonces ministro del Interior, rechazaron la sugerencia. Y también lo hicieron, ya calentada la campaña, candidatos como Keiko, PPK y Acuña, con distintos matices sobre los casos excepcionales en los que las Fuerzas Armadas podrían colaborar –como lo hacen ya– con el orden interno.|26/12/2015|5994.53||0||Fernando Vivas Sabroso|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|En el twitter|""Sra. Keiko, usted fue la primera en querer desmarcarse del corrupto de su padre. ¿Qué pasó, ahora sí es de la campaña?"" Daniel Abugattás. Congresista de Gana Perú.|13/12/2015|4536.96|96.45|0|8|Daniel Abugattás Majluf|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Del País|Del País|Dudas y murmuraciones- José Manuel Casiano Collazos|El círculo vicioso de la política peruana, en estos tiempos crece más, son tiempos de dudas y murmuraciones, contaminando el escenario de la convivencia ciudadana. Estas fiestas navideñas, los peruanos tendremos temas para conversar, sobre las dudas que están creando las agrupaciones partidarias constituyendo alianzas, competir en la campaña electoral 2016 y hacerse del triunfo. Incertidumbre y murmuraciones, Keiko Fujimori, en su proceso de renovar la imagen del movimiento fujimorista, pretende alejarse del efecto que dejó el periodo gubernamental de su padre Alberto Fujimori. Keiko, en cuantas elecciones participe, tendrá fuerza por el caudal de seguidores, lamentablemente, las demás fuerzas políticas, los resentidos y enemigos de su padre, se unirán para evitar que Keiko Fujimori, sea Presidente del Perú. Mario Vargas Llosa, lo hizo en 2011, dice que lo volverá a hacer. Vemos unidos en el antifujimorismo a Nadine-Humala-Acuña-Urresti, Toledo, entre otros. ""Por el presente y futuro del país, representado por la niñez moderemos el tono y hagamos un debate programático"", manifestó Francisco Távara, presidente del Jurado Nacional de Elecciones (JNE), en el acto de suscripción del Pacto Ético Electoral.|21/12/2015|1808.04|494.2|0|10|José Manuel Casiano Collazos|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Expreso|Expreso|El objetivo es que Keiko sea presidenta|Martha Chávez y Alejandro Aguinaga confirmaron que la decisión para no incluirlos en la lista parlamentaria de Fuerza Popular responde a la intención de Keiko y sus asesores de ganar las elecciones. Chávez alegó que el reo expresidente le dijo que ""el objetivo estratégico y fundamental del fujimorismo es que Keiko sea presidenta"" y comentó que ""a veces hay que replegarse para después avanzar"".|31/12/2015|2436.78|397.33|0|7|Juan José Díaz Dios|Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|Canal N|N Noticias|Ministro de Economía respondió a críticas (Canal N)|El ministro de Economía, Alonso Segura, respondió a las criticas a su gestión y sostuvo que no es un gestor de intereses. En entrevista para El Comercio, dijo que es un estereotipo lo dicho por Keiko Fujimori, quien indicó que llegar al gobierno su ministro de Economía tendrá que ensuciarse los zapatos y se quite la corbata.|06/12/2015|798||57||Alonso Segura Vasi|Keiko Fujimori Higuchi|Negativo|2015-12
Web|El Comercio|elcomercio.pe|Susana Villarán dice que postula para que Fujimori no gane|La flamante candidata a la primera vicepresidencia por el Partido Nacionalista, Susana Villarán, dijo que decidió postular en las elecciones 2016 para contribuir a evitar el triunfo de Keiko Fujimori y el retorno del ""fujimontesinismo"" al poder.|20/12/2015|5994.53||0||Susana María del Carmen Villarán de la Puente|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|La República|La República|El error imperdonable -Renato Cisneros|La decisión de Susana Villarán de formar parte de la plancha de un candidato tan cuestionado como Daniel Urresti –al margen de que nos decepcione e indigne a quienes alentamos su postulación a la alcaldía, valoramos su palabra y creímos en su condición de «distinta»– confirma el axioma según el cual el poder, además de obnubilar al más cuerdo, lo embrutece. Porque aquello de que «he dejado mi labor de formación de mujeres en las regiones del país para ayudar a mi país a combatir al fujimontesinismo» invita, no a la reflexión, sino a la migraña. La única posibilidad de reinvención que le quedaba a Villarán pasaba por asumir el saldo de su fallida gestión municipal, tomar distancia, resoplar, cumplir su promesa de no participar en justas electorales y recuperar, desde ese margen, algo del liderazgo que alguna vez ostentó. Allí habría probado su madurez y jerarquía.|24/12/2015|769.59|158.9|0|32|Renato Cisneros|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|Latina|90 Mediodia|Declaraciones de Luisa María Cuculiza sobre la decisión de la lideresa de Fuerza Popular, Keiko Fujimori (Canal 2)|Enlace telefónico. La congresista Luisa María Cuculiza se pronunció sobre la decisión de la lideresa de Fuerza Popular, Keiko Fujimori, de no considerarla en la reelección. Indicó que ayer recibió una llamada de Fujimori quien le informó sobre el tema. Cuculiza indicó que Keiko no le brindó detalles sobre el caso y ella tampoco se las pidió. Recalcó que siempre será fujimorista y apoyará a Keiko Fujimori hacia la presidencia.|29/12/2015|6211.08||243||Luisa María Cuculiza Torre|Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|Correo|Correo|Se siente, Urresti presidente - Pedro José de Zavala|La designación de Urresti como candidato a la Presidencia por el Partido Nacionalista es una noticia que podría cambio :el panorama de las siguientes elecciones debido a lo siguiente:. Urresti sería un candidato populista.(...) Los votos provendrían de Keiko y Alan, pero principalmente de Acuña: los candidatos que aglutinan a los sectores humildes y conservadores de la población son los tres antes mencionados.(...) Está claro que lo más factible es que Keiko esté en segunda vuelta.|13/12/2015|2056.26|215.22|0|11|Pedro José de Zavala|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|RPP|Al Estilo Juliana|Entrevista a Yeni Vilcatoma, exprocuradora adjunta anticorrupción (RPP TV)|Entrevista. Yeni Vilcatoma, exprocuradora adjunta anticorrupción, comentó los los motivos que la llevaron a formar parte del equipo de Keiko Fujimori. Indicó que le ha generado confianza la disposición de la lideresa de Fuerza Popular de acoger su planteamiento de lucha contra la corrupción. “Si se diera actos de corrupción en un posible gobierno de Keiko Fujimori, sería la primera en denunciarlo”, anotó. Asimismo, resaltó que Keiko haya pedido perdón por los actos de corrupción cometidos durante el gobierno de su padre. En cuanto a un posible desbalance patrimonial del congresista fujimorista Joaquín Ramírez, señaló que el Ministerio Público se encargará de investigar ese caso.|14/12/2015|6121.7||1385||Yeni Vilcatoma De la Cruz|Keiko Fujimori Higuchi|Positivo|2015-12
