Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Diario Uno|Diario Uno|Ganador de elecciones de UD no descarta alianza con Verónika|Sobre la posibilidad de una alianza con la candidata del Frente Amplio (FA), Verónika Mendoza, el candidato de UD dijo que no descartaba esa posibilidad. ""Si queremos realmente la unidad para vencer en las elecciones de abril próximo, el centro y la izquierda tienen que ir juntos con un solo programa y un solo candidato"", expresó. (...) La información proporcionada por el Comité Electoral Nacional (COEN), que preside Manuel Bautista, quien dijo que en las próximas horas todas las actas del proceso serán entregadas a la ONPE, organismo que supervisó los comicios.|07/12/2015|9225.3|644.81|0|3|Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Positivo|2015-12
Radio|Exitosa|Rosana Cueva en Exitosa|Entrevista al analista político Pedro Tenorio (Exitosa)|Entrevista. El analista político Pedro Tenorio opinó sobre la inclusión de Anel Townsend y Luis Favre en la campaña de César Acuña. En primer lugar, indicó que el líder de Alianza Para el Progreso si bien debe responder sobre sendos cuestionamientos, ha realizado una jugada interesante con miras presidenciales; además, destacó las acciones al interior del país y conformación de alianzas. Por otro lado, refirió que PPK no se quedaría de brazos cruzados ya que ha integrado a una plancha de estrategas buenos y recomendó incluir nuevos rostros. Asimismo mencionó la participación de Verónika Mendoza y Daniel Urresti en la contienda. No descartó una buena idea de alianza Apra – PPC y Solidaridad Nacional – PPK. Finalmente, resaltó el gran apoyo nacional a Keiko Fujimori en sectores D – E.|09/12/2015|2867.13||1517||Pedro Tenorio Narváez|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Del País|Del País|En enero empezará""lucha frontal"" por conquistar segundo ugar en encuestas|Los próximos meses de campaña electoral se caracterizarán por ser una ""lucha frontal’ por conquistar el segundo lugar de las preferencias electorales, en la que el factor Daniel Urresti jugará un rol importante, manifestó el analista político, Luis Benavente. El analista sostuvo que la diferencia entre la intención de voto de Keiko Fujimori (Fuerza Popular) y el resto de sus rivales de primera Iínea provocará que estos enfoquen sus esfuerzos en conquistar una segunda posición para, de ese modo, llegar a la segunda vuelta.|18/12/2015|1300.58|309.94|0|3|Luis Benavente Gianella|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|La República|La República|Piden a Verónika en la CADE|El dirigente del Frente Amplio Pedro Francke propuso a los organizadores de la CADE 2015 que la candidata presidencial, Verónika Mendoza, y su equipo de gobierno asistan a exponer sus planes en el evento que se está desarrollando en Paracas. Francke afirma que el grupo que él representa tiene propuestas importantes que han sido presentadas a diversos sectores. .|03/12/2015|185.09|38.65|0|10|Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|El Peruano|El Peruano|Decisión de apoyo|El Bloque Nacional Popular, que promovía la precandidatura presidencial del congresista Sergio Tejada, firmó un acuerdo con el Frente Amplio para que sus bases y dirigentes apoyen la postulación a ese cargo de Verónika Mendoza. El mismo Tejada dio a conocer esta unión, mediante Facebook.|30/12/2015|491.98|45.15|0|5|Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Positivo|2015-12
Televisión|Capital|Contra Corriente |Entrevista a Juan Sheput, integrante del equipo de campaña del partido PPK (Capital TV)|Entrevista. Juan Sheput, integrante del equipo de campaña del partido Peruanos Por el Kambio, destacó las cualidades del expresidente regional de Moquegua Martín Vizcarra y recalcó que Vizcarra ha demostrado un gran gestor en su desempeño en el cargo mencionado (principalmente en el sector educación según explicó Sheput). En otro momento, señaló que Mercedes Aráoz, candidata a segunda vicepresidenta, podría tener a cargo un ministerio si así lo decide Pedro Pablo Kuczynski..Al ser preguntado, Juan Sheput señaló que quisiera ser ministro y preferiblemente en la cartera de Trabajo. Sheput señaló que cuando fue ministro de Trabajo impulsó una propuesta de reforma laboral pero muchos sectores políticos se opusieron. Añadió que una reforma laboral debe ser integral y estar compuesta por un componente de negociación colectiva, un componente previsional, un componente de desempleo, un componente de derechos como las vacaciones. En otro momento, señaló que además de proponer una reducción de impuestos se está trabajando en un plan para mejorar la productividad. De otro lado, Juan Sheput usó el término “repartija” para referirse a la alianza entre el Apra y el PPC y dijo que no debería extrañar que Alan García se retire de la competencia electoral si su candidatura no gana posiciones. Sobre el candidato César Acuña, comentó que se “desinflará” en cuanto tenga que explicar cosas como el manejo de sus universidades o las acusaciones de su exesposa. Al explicar por qué el partido PPK no hace alianzas, Sheput dijo que el expresó su opinión en contra de aliarse con Solidaridad Nacional.|18/12/2015|5285||1510||Juan Manuel Sheput Moore|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Keiko en su peor momento - Paco Moreno|La última entrega de la encuestadora GFK revela que Keiko Fujimori está en su peor momento en la intención de voto, al menos desde julio de este año. La hija del exdictador, la primera dama de la dictadura, bajó dos puntos y tiene 30% En setiembre había llegado a 34% y en julio tenía 31. (...) Seamos francos. El fujimorismo no es Keiko. El fujimorismo es el inquilino de la Diroes y Cuculiza, Salgado,Chávez, Aguinaga y otros. Si Keiko se apellidara Guzmán estaría ubicada, tal vez, en peor posición que Julio Guzmán. Keiko ha sida inflada por el poder fáctico para hacerle frente a Humala, quien ganó sin poder y luego se dejó vencer cuando tenía el poder en la mano. Ahora el poder táctico tiene varias opciones. Están PPK, Acuña, García. Cualquiera puede hacer una mejor labor que Keiko; pero tiene que mantenerla porque alguien le tiene que ganar en segunda vuelta. El poder láctico tiene ahora un abanico de posibilidades. Cualquiera de los que ahora van adelante cumple con sus expectativas,salvo la candidata que aún está en dos por ciento en la intención de voto y jaló para su plancha presidencial Alan Fairlie, un economista de altas cualidades y distinto a su tocayo García Falta mucho y las cosas pueden cambiar y si Verónika Mendoza, que tiene 2%. pasara a Toledo, quien en está en 3. se abriría un panorama distinto. Veremos.|21/12/2015|1442.05|151.3|0|6|Paco Moreno Tineo|Verónika Mendoza Frisch|Neutro|2015-12
Televisión|Canal ATV Plus|Hora Clave|Entrevista a José Manuel Saavedra, gerente de la consultora CIT Opinión y Mercado (ATV+)|Entrevista. José Manuel Saavedra, gerente de la consultora CIT Opinión y Mercado, presentó los cuadros del último sondeo realizado por su encuestadora en Lima y Callao. En primer lugar aparece Keiko Fujimori con 34.8% seguida por Pedro Pablo Kuczynski con 17.6% y Alan García con 8%. Quien ha bajado en la intención de voto es César Acuña quien aparece en cuarto lugar con 5.6%. Más rezagados aparecen Alejandro Toledo, Renzo Reggiardo, Verónika Mendoza y Ricardo Belmont.|15/12/2015|3885||777||José Manuel Saavedra Molina|Verónika Mendoza Frisch|Neutro|2015-12
Televisión|Willax|Mira Quién Habla|El plan de Verónika Mendoza (Willax)|La candidata del Frente Amplio, Verónika Mendoza, presentó los ejes de su plan de gobierno.|17/12/2015|2240||280||Jaime Chincha Ravines|Verónika Mendoza Frisch|Negativo|2015-12
Medio Impreso|La República|La República|En redes|Marco Arana Zegarra @vozdelatierra escribió en Twitter: ""El gobierno de @Vero_Mendoza F gobernará para favorecer la industria nacional, las pymes, la economía que no dañe el ambiente"". // César Acuña Peralta @CesarAcunaP escribió: ""Estamos trabajando en propuestas para combatir la inseguridad ciudadana y la corrupción, que son las lacras de nuestra sociedad"".|26/12/2015|387.98|66.98|0|9|Marco Antonio Arana Zegarra|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Es la esperanza de los desposeídos|El congresista arequipeño Justiniano Apaza dijo que todo el sur del país ve a Verónika Mendoza ""como la voz y la esperanza de los millones de desposeidos"" y que, por esa razón, votará por la candidata del Frente Amplio en las elecciones de abril. (...) Refirió que en la lista de candidatos neoliberales hay los responsables de los narcoindultos, el tráfico de influencias, el lavado de activos y otros hechos de corrupción. (...) Apaza ratificó que la Macroegión Sur (Arequipa, Cusco , Puno, Moquegua y Tacna confía en que un gobierno de Verónika hará realidad los megaproyectos Majes Siguas II, el Gasoducto Sur Andino , que trasportará el gas de Camisea, el nuevo aeropuerto internacional del Cusco y la Petroquímica.|18/12/2015|2337.84|153.97|0|5|Justiniano Rómulo Apaza Ordóñez|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Perú 21|Perú 21|Sumas y restas - Sandro Venturo|Las campañas están en curso a pesar de los candidatos. Por su comportamiento de las semanas anteriores, parecía que estaban esperando enero para recién entrar en carrera. Se les veía tranquilos con las encuestas. Pero se vieron obligados a reaccionar ante la emergencia de Acuña. Keiko Fujimori preferiría el silencio. Ha trabajado con éxito por todo el país para reconectar con los jó- venes y los pobres. (...) PPK debió comenzar su campaña mucho antes. Quiso guardar la sorpresa para el verano y fue sorprendido antes. Debió ganar tiempo, presentándose allí donde no lo conocen, en los sectores más pobres del campo y la ciudad. (...) Alan ya no va solo. Su candidatura tiene apellido compuesto: “García-Flores”. (...) Toledo es un chiste. Los demás todavía no cuentan. Guzmán y Mendoza deben empeñarse en lograr la mejor performance en dirección a las elecciones de 2021. Si se hacen conocidos en estas elecciones con sus propuestas, avanzan.|19/12/2015|2972.85|253.3|0|5|Sandro Venturo Schultz|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|La mujer y el poder político en el Perú- Linda Lema Tucker|Las mujeres comenzaron a acceder a la política cuando ganaron la batalla por el derecho al voto, a mediados del siglo XX. La presencia de las mujeres en el Parlamento se vio reforzada por el sistema de cuotas, implementado en Perú en 1997. En la campaña electoral presente, por primera vez en la historia, dos peruanas compiten para hacerse de la banda presidencial: Verónika Mendoza, representante de la izquierda, candidata del Frente Amplio. destacada congresista conocida por defender a las comunidades andinas y amazónicas de los abusos de las transnacionales. La otra aspirante es Keiko Fujimori del partido Fuerza Popular, representante de la derecha y con un programa político bajo el modelo primario exportador que inauguró su padre, Alberto Fujimori. presidente elegido que impuso con violencia el modelo neoliberal, para luego convertirse en dictador que quiso gobernar el Perú por quince años.|13/12/2015|6106.27|556.4|0|17|Linda Lema Tucker|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Planchas - José Godoy|La elección de una fórmula presidencial no es tarea sencilla. Si bien sus componentes, de acuerdo a la Constitución, no tienen otra función que la de cerciorarse de la buena salud del mandatario, su designación genera expectativa. Ayuda a que el candidato supla algunos vacíos, enfatice en determinados tópicos o contente a facciones partidarias. ¿Cómo se ha resuelto este dilema en esta elección? Aquí algunos apuntes. Keiko: Al cierre de esta columna, procuraba contentar a quienes quieren un rostro más aggiornado del fujimorismo (Vladimiro Huaroc),junto a una figura técnica experimentada que aplaque las iras paternas. PPK: Sus dos vicepresidentes cubren los criterios de relativa juventud y experiencia en el Estado. El jale de Martin Vizcarra es un acierto: cubre las carencias regionales del candidato y puede mostrar su buena performance en educación. Aráoz es una técnica competente, pero el fantasma de Bagua y su cercanía a los sectores acomodados juegan en su contra. Acuña: Lay fijo en la fórmula, tanto como parte de la alianza que han creado y como un guiño al sector evangélico con el que viene coqueteando. Ojo a la agenda conservadora. En el otro integrante, se apuesta más por el peso político de alguien de casa, con Iberico y Villanueva como opciones. Alan: La plancha más política de todas. Lourdes Flores puede volcar su experiencia en campañas electorales y, sobre todo, comenzar a robarle votos a PPK. La designación del exgobernador de Apurímac David Salazar es un mensaje a las regiones y al mundo rural, hacia quienes García va lanzando varias ofertas. Toledo: Fórmula de casa. Omonte y Ayaipoma son lo mejor que tiene dentro de un partido disminuido y con poca capacidad de convocar cuadros foráneos.|20/12/2015|1562.48|209.66|0|9|José Alejandro Godoy|Verónika Mendoza Frisch|Positivo|2015-12
Web|Perú.com|peru.com|Verónika Mendoza: dispersión de la izquierda afectaría candidatura|El historiador y analista político Antonio Zapata dijo que la izquierda peruana enfrenta una “fragmentación radical”, a propósito de la participación de tres candidaturas presidenciales de izquierda en estas elecciones, y la presencia de personalidades de esa orientación política en otros planchas presidenciales, como Susana Villarán y Vladimiro Huaroc y Verónika Mendoza. (...) A ello se suma la presencia de Valdimiro Huaroc, en la segunda vicepresidencia de Keiko Fujimori, y de la ex alcaldesa de Lima, Susana Villarán, en la plancha del nacionalista Daniel Urresti.|26/12/2015|1975.45||0||Antonio Zapata Velasco|Verónika Mendoza Frisch|Positivo|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a Marisa Glave, Cecilia Blume y Pedro Tenorio sobre alianza APRA-PPC, las propuestas de Verónika Mendoza e investigación al jefe del INPE (RPP TV)|La periodista Patricia del Rio comentó que Lourdes Flores, junto a Alan García, presenta su libro: “Economía social de mercado: presente, pasado y futuro"". Sobre el particular, la politóloga Cecilia Blume señaló que Lourdes es una magnifica política y Alan García es el mejor candidato que tenemos y el tiempo ya dirá si es positiva o negativa su alianza. A su turno, el periodista especializado en temas políticos Pedro Tenorio señaló que PPK le dijo a Lourdes que no iba a ir con ninguna alianza y por eso se alió con el APRA. Luego la comunicadora apuntó que Verónika Mendoza presentó propuestas para el nuevo Perú. Sobre el tema, la analista política Marisa Glave aclaró que ninguno de los candidatos -excepto Verónika Mendoza- ha dicho que va a revisar los contratos de concesión del gas. Finalmente Patricia del Río comentó que están investigando al jefe del INPE Julio Magán por la liberación de “Caracol” y señaló que José Luis Pérez Guadalupe tiene doble responsabilidad sobre este caso: como ministro del Interior y exjefe del INPE.|17/12/2015|6528.34||1477||Marisa Glave Remy|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|La Razón|La Razón|En enero empezará ""una lucha frontal""|Los próximos meses de campaña electoral se caracterizarán por ser una ""lucha frontal"" por conquistar el segundo lugar de las preferencias electorales, en las que el factor Daniel Urresti jugará un rol importante, manifestó el analista político, Luis Benavente. En declaraciones a la Agencia Andina, el analista sostuvo que la diferencia de voto entre Keiko y el resto de sus rivales provocará que estos enfoquen esfuerzos en conquistar una segunda posición y llegar a segunda vuelta. ""Se van a concentrar en una lucha frontal por el segundo lugar porque lo otro (buscar el primer lugar) va a llevar a un desgaste demasiado grande y las posibilidades son mínimas"", precisó. Por tanto, indicó que Pedro Pablo Kuczynski, Alan García, César Acuña y Alejandro Toledo, concentrarán sus estrategias en confrontar con sus oponentes directos para sumar más votos y alcanzar la segunda vuelta.|18/12/2015|1178|200.53|0|4|Luis Benavente Gianella|Verónika Mendoza Frisch|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|Susel Paredes no postulará al Congreso por Frente Amplio|La exgerenta de fiscalización de la municipalidad de Lima Metropolitana, Susel Paredes, hizo público su alejamiento del Frente Amplio aludiendo agresiones al interior del partido.. .A través de su cuenta personal de Facebook aseguró que “ha puesto todo de su parte” pero que la actual situación le “hacen imposible” cualquier intención de formar parte de ese proyecto. Cabe recordar que en agosto de 2015, la exfuncionaria aseguró que tanto Verónika Mendoza y Marco Arana tienen posturas fundamentalistas y antidemocráticas. Entonces dijo que no firmaría ninguna alianza electoral con Frente Amplio pero luego anunció su postulación al Parlamento por esta coalición de izquierda..|23/12/2015|71.5|35.78|0||Susel Paredes Piqué|Verónika Mendoza Frisch|Negativo|2015-12
Medio Impreso|Expreso|Expreso|Ni frío ni caliente - Uri Ben Schmuel|De todos los candidatos a la presidencia, destaca por su transparencia Verónika Mendoza Me explico: no hace ningún esfuerzo hipócrita por adornar su retórica de izquierda, esa que tantos muertos y pobreza ha causado desde el siglo pasado. Ya se sabe que la izquierda ama tanto a los pobres que con sus políticas los crea por millones.|31/12/2015|1522.22|248.65|0|13|Uri Ben Schmuel|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Más organizaciones piden a Verónika fortalecer la unidad|La respuesta de Verónika Mendoza, candidata presidencial del Frente Amplio (FA), a la propuesta unitaria que le han planteado el bloque Unidad Democrática (UD) y otras fuerzas de izquierda y progresistas, con miras a las elecciones generales de abril próximo, es esperada con gran expectativa por la población. La propuesta unitaria fue planteada, además por el Partido Socialista, según el dirigente de la organización, Julio Castro Gómez. A su vez, el secretario general de! Partido Comunista Peruano (PCP), Roberto de la Cruz, expresó su respaldo a la candidatura presidencial de Verónika Mendoza.|08/12/2015|6947.62|485.65|0|3|Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Positivo|2015-12
Web|Perú 21|peru21.pe|Pásame tu plancha - Alfredo Ferrero|Frente Amplio, de Verónika Mendoza, está con el padre Arana y Alan Fairlie. La izquierda va desunida. El partido de gobierno va con el ex ministro Urresti y su gran sorpresa, Susana Villarán. Solidaridad, que parecía no que presentaba plancha, va con Nano Guerra García, que iba a lanzarse por el Partido Humanista de Yehude, y con el congresista José Luna, que tiene los recursos y movilizaciones partidarias. Acción Popular intentará sorprender con Alfredo Barnechea, hombre de gran preparación, acompañado por el congresista Víctor Andrés García Belaunde y Edmundo del Águila. Otras planchas intentarán el milagro con poca opción.|24/12/2015|1874.83||0||Alfredo Ferrero Diez-Canseco|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Perú 21|Perú 21|Pepecistas: ¿Pose o consecuencia? - Aldo Mariátegui|Interesante cómo ha quedado la cancha tras este sábado, fecha límite para cerrar y evitar la extinción del partido con la valla congresal del 5%, lo que ahora demanda sacar, por lo menos, alrededor de un millón de votos para seguir con inscripción. (...) En riesgo relativo de extinción figuran el oficialista Partido Nacionalista (Urresti) y el rojo Frente Amplio (Mendoza), que andan ya por el 2% y posiblemente alcancen el 5% mágico. (...) Sobre el 5% andan tranquilos Keiko, PPK (inmóvil, aunque Apoyo y CPI desmintieron a GfK que esté a la baja) y Acuña. El Apra tampoco debería tener problemas, aunque esa alianza con el PPC más resta que suma. ¡Lourdes es salada!|14/12/2015|1736.36|173.22|0|15|Aldo Mariátegui Bosse|Verónika Mendoza Frisch|Neutro|2015-12
Web|La República|larepublica.pe|Piden a grupos de izquierda unirse en torno a Mendoza|El vocero de la bancada de Dignidad y Democracia, Justiniano Apaza, pidió a los dirigentes de grupos de izquierda que concreten acuerdos con el Frente Amplio para la formación de una alianza.. .""Frente a la escasez de líderes que tengan la autoridad moral necesaria es que invocamos a la unidad de todas las fuerzas políticas progresistas del país y la única manera de unificarse es con la candidata Verónika Mendoza"", comentó.|12/12/2015|1014.43||0||Justiniano Rómulo Apaza Ordóñez|Verónika Mendoza Frisch|Positivo|2015-12
Televisión|Panamericana TV|Buenos Días Perú|Entrevista al congresista Sergio Tejada (Canal 5)|Entrevista. El congresista Sergio Tejada explicó respecto a las elecciones dentro de su grupo político Unidad Democrática para decidir quien será el precandidato presidencial. Esto tras la renuncia de Susana Villarán al partido de Fuerza Social. Según Tejada, habría rumores de que la exalcaldesa metropolitana formaría parte de la lista de César Acuña. En tanto, señaló que el viernes cerrarán las alianzas con grupos políticos y reafirmó que seguirán adelante con su precandidata Verónika Mendoza. De otro lado, descartó que César Acuña haga alianza con el nacionalismo|10/12/2015|36287.68||488||Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Positivo|2015-12
Radio|Radio San Borja|Agenda Central|Entrevista al regidor limeño Augusto Rey (San Borja)|Entrevista. El regidor limeño Augusto Rey se pronunció ante la decisión de la exalcaldesa Susana Villarán, sobre unirse a la plancha electoral del candidato nacionalista, Daniel Urresti. Señaló que cada quien es dueño de sus actos y que en esta ocasión no comparte su punto de vista. Asimismo sostuvo que la exburgomaestre contará con la información que pruebe la inocencia del exministro del Interior, acusado por la muerte del empresario Hugo Bustíos. Se refirió también a la candidata de Frente Amplio, Verónika Mendoza, y precisó que no ha escuchado de ningún candidato propuestas concretas. Criticó además la construcción de by pass en la avenida 28 de Julio y denunció que no se informa de nada en cuanto a los proyectos que aprueba el alcalde Luis Castañeda. .|22/12/2015|661.26||618||Augusto Rey Hernández de Agüero|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Vaticinan que en breve Verónika pasará a Toledo|La directora de Imasen, Giovana Peñaflor, dijo que la candidata presidencial Verónika Mendoza o cualquier otro aspirante puede desplazar a Alejandro Toledo del quinto lugar porque el aspirante de Perú Posible por ahora es tan vulnerable como Pedro Pablo Kuczynski. (...) Indicó que de alguna manera la encuesta nacional de Pulso Perú confirma las cifras obtenidas por Imasen. La encuesta reveló que el electorado no votaría por los candidatos presidenciales Alan García y Toledo, tampoco por Keiko ya que no quieren ""un gobierno corrupto"", ni por César Acuña, porque le falta ""capacidad"".|08/12/2015|4631.75|485.98|0|4|Giovanna Peñaflor Guerra|Verónika Mendoza Frisch|Positivo|2015-12
Televisión|RPP|Central de Informaciones |Proponen debate entre Keiko Fujimori y Verónika Mendoza (RPP TV)|Titular. El dirigente del Frente Amplio, Pedro Francke, propuso un debate entre Keiko Fujimori y Verónika Mendoza sobre las mujeres y derechos humanos.|06/12/2015|75.14||17||Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|""Estoy seguro de que García no pasará a segundo vuelta""|Al comentar la última encuesta de Imasen. el analista Alberto Adíianzén dijo al diario UNO que está seguro de que el candidato presidencial aprista Alan García no pasará a la segunda vuelta. ""El 33.8% de los encuestados indicó que nunca votaría por García. Ese rechazo se debe porque el liberó narcotraficantes y otras denuncias más. No creo que suba en las encuestas. Más posibilidades tienen César Acuña y PPK manifestó.(...) Dijo no confiar que Mendoza suba mucho en las encuestas y que más bien ve que está estancada.|05/12/2015|1726.64|113.23|0|5|Alberto Adrianzén|Verónika Mendoza Frisch|Neutro|2015-12
Radio|Exitosa|Milagros Leiva en Exitosa |Entrevista al líder de Tierra y Libertad Marco Arana (Exitosa)|Entrevista. El líder de Tierra y Libertad, Marco Arana, anunció que el Congreso del Frente Amplio acordó que integre la plancha presidencial que lidera Verónika Mendoza. Añadió que el Jurado Nacional de Elecciones ha dado plazo hasta el 12 de diciembre para forjar las alianza electorales. Pedro Pablo Kuczynski, Keiko Fujimori y César Acuña le han puesto símbolos de sus nombres a sus propios partidos, indicó Arana. Agregó que varios colegios profesionales le han emplazado a la Defensoría del Pueblo, al ministro de Salud Aníbal Velásquez y al ministro del Ambiente Manuel Pulgar-Vidal por los crímenes ecológicos en Espinar y Cerro de Pasco. En otro momento, indicó que plantearán el cambio del modelo económico.|07/12/2015|2324.7||1230||Marco Antonio Arana Zegarra|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Correo|Correo|Interesantes preguntas y partido maquillado - Luis Alfonso Morey|La reciente encuesta de CIT opinión y Mercado publicada ayer revela que frente a la pregunta sobre que candidato presidencial es el más honesto, los primero lugares ocupan Renzo Reggiardo y Ricardo Belmont, mientras que los últimos lugares los ocupan Keiko Fujimori, César Acuña, Alan García y Alejandro Toledo. Frente a la pregunta sobre qué candidato presidencial es el que más ha hecho por el Perú, las respuestas colocan en los primeros lugares a Alan García y a Ricardo Belmont. en tanto que en los últimos puestos aparecen Keiko Fujimori. Renzo Reggiardo, César Acuña y Verónika Mendoza. Los resultados en estos estudios dependen fundamentalmente de aquello que se pregunte. de la forma como se pregunte y de los candidatos que se incluyan y se excluyan de las cartillas.|17/12/2015|1214.62|127.74|0|11|Luis Alfonso Morey|Verónika Mendoza Frisch|Neutro|2015-12
Televisión|Canal N|De 6 a 9|Entrevista al publicista político aprista Hugo Otero (Canal N)|Entrevista. El publicista político aprista Hugo Otero reflexionó sobre las estrategias de campaña del expresidente Alan García a lo largo de su trayectoria. Asimismo, destacó la importancia de la alianza firmada entre el Apra y el Partido Popular Cristiano. En otro momento, consideró que hay una campaña de desprestigio contra el partido de la estrella. Más adelante, Otero sostuvo que la candidata Keiko Fujimori sí estaría en la segunda vuelta, al remarcar que ella cuenta con el asesoramiento del exmandatario Alberto Fujimori. Comentó, además, sobre las candidaturas de Pedro Pablo Kuczynski, César Acuña y Verónika Mendoza.|16/12/2015|14084||1006||Hugo Otero|Verónika Mendoza Frisch|Neutro|2015-12
Web|Perú 21|peru21.pe|US$10 mil millones menos - Aldo Mariátegui|(...) - Nano era mejor candidato que Yehude. ¡Torpes! Y como bien apuntan varios colegas, a la congresista roja Rosa Mavila no le importó que Yehude esté metido en el “Baguazo” para ahora integrar su plancha. Esos son los principios de los rojos… Como la moralizadora Verónika Mendoza, cuyo órgano de propaganda es el diario del padre de Belaunde Lossio, acusado de estar implicado con este.|16/12/2015|1874.83||0||Aldo Mariátegui Bosse|Verónika Mendoza Frisch|Negativo|2015-12
Web|La República|larepublica.pe|Promesas 2016|No votar por Keiko, ni por Alan, ni por Acuña, ni por Urresti, ni por Toledo, ni por Ántero, ni por Belmont, ni por Gregorio Santos, ni por Yehude, ni por Reggiardo, ni por Nano, ni por Julio Guzmán, ni por Verónika Mendoza, ni por los otros pitufos. Ni en primera ni en segunda vuelta.|27/12/2015|1014.43||0||Renato Cisneros|Verónika Mendoza Frisch|Negativo|2015-12
Medio Impreso|Gestión|Gestión|Mendoza pretende regular el contenido de los medios|La candidata presidencial del Frente Amplio, Verónika Mendoza, señaló que en un virtual gobierno suyo el Estado tendrá la potestad de regular el contenido de los medios de comunicación. “Es totalmente legítimo que el Estado tenga un rol regulador y sancione cuando no se respeten las normas. No por gusto hemos tenido movilizaciones ciudadanas contra la televisión basura”, comentó en Canal N. (...) En tanto, el vocero de Peruanos Por el Kambio, Carlos Bruce, informó que cualquier tipo de regulación del Gobierno central son ideas contrarias a la visión de su líder, Pedro Pablo Kuczynski. (...) Marco Arana, integrante de la fórmula presidencial del Frente Amplio, advirtió que César Acuña podría usar la política para sus fines personales. “Me preocupa que entren a saquear el Estado, que usen la política para sus beneficios. Y de eso ya estamos cansados en el país”, comentó en Ideeleradio.|16/12/2015|4753.65|318.71|0|27|Carlos Ricardo Bruce Montes De Oca|Verónika Mendoza Frisch|Negativo|2015-12
Medio Impreso|Correo|Correo|¿Usted entiende esto? - Juan Carlos Valdivia|Daniel Urresti era militar en actividad cuando fueron presidentes Alan García y Alberto Fujimori. Es durante el gobierno de García que a Urresti se le acusó de asesinar al periodista Hugo Bustíos. La señora Villarán -quien en su momento fue secretaria de la Comisión Nacional de Derechos Humanos- dice ser periodista, ha sido alcaldesa de Lima y ahora es candidata con Urresti. Villarán compartía asesoras con Nadine Heredia –jefa del partido de Urresti y Villarán-, las que almorzaban en Palacio y tomaban café en el Palacio Municipal. Con Nadine trabajaron por un tiempo Verónica Mendoza y Sergio Tejada que se han reunido con Marisa Glave y otros exregidores de Villarán para impulsar un proyecto de izquierda. De Villarán también fue socio Vladimiro Huaroc en Fuerza Social (fundada por el primero, pero que se la quedo la segunda). Hoy Huaroc es candidato a la vicepresidencia por el fujimorismo. Huaroc ha sido funcionario de este gobierno en la PCM, donde compartió labores con Julio Guzmán, también exfuncionario de este gobierno y autodenominado “outsider”. Otra socia de Villarán ha sido Anel Townsend, quien ahora es candidata con Acuña; PPK ha sido premier de Toledo.|23/12/2015|1252.88|131.5|0|11|Juan Carlos Valdivia|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Ausencia cultural I - David Flores - Hora|Resulta decadente que , cuatro meses antes de las elecciones generales, muchos candidatos no mencionan políticas culturales en la información pública de sus paginas. (...) Peruanos por el Kambio (Pedro Pablo Kuczynski) presenta un plan donde en ninguno de sus cuatro capítulos, se alude a políticas culturales. (...) - Alianza para el Progreso (César Acuña) . Supagina web es el culto del ego, es la mirada onanística a su candidato.|06/12/2015|1154.23|115.36|0|25|David Flores Hora|Verónika Mendoza Frisch|Positivo|2015-12
