Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Correo|Correo|Kenji Fujimori insinúa que Lourdes y Alan serían “pareja residencial”|Kenji Fujimori, el hermano de la candidata presidencial Keiko Fujimori, lanzó ayer provocadoras críticas contra la Alianza Popular, integrada por el APRA y el PPC, al grado de burlarse de esta coalición. A través de su cuenta en Twitter, Kenji señaló con ironía que tanto el líder aprista Alan García como la pepecista Lourdes Flores podrían posicionarse bien en la revista española Hola como una pareja de sociedad, al mismo estilo de Mario Vargas Llosa e Isabel Preysler.|28/12/2015|3835.16|401.67|0|6|Angel Javier Velásquez Quesquén|Alan García Pérez|Positivo|2015-12
Web|Trome|trome.pe|Alan presentó su plancha|El candidato a la Presidencia de la República por Alianza Popular (coalición conformada por Apra, PPC y Vamos Perú), Alan García, presentó oficialmente a la plancha que lo acompañará en las elecciones del 2016...En la primera vicepresidencia está Lourdes Flores y en la segunda David Salazar (exgobernador regional de Apurímac). Ellos, junto a García, aseguraron que ‘el país ya no está para experimentos y que se necesita de una propuesta sensata y con experiencia’. “Nos unimos por el bien del Perú”, manifestaron.|23/12/2015|1979.63||0||Nadine Heredia Alarcón|Alan García Pérez|Negativo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Pifian a Alan García en Chota y lo culpan de muerte de joven|Un bochornoso incidente pasó el candidato de la Alianza Popular, Alan García Pérez al visitar el centro poblado de Cuyumalca, ubicado en la provincia cajamarquina de Chota. (...) No lo quieren. Según el parlamentario cajamarquino Mesías Guevara, su región rechaza la candidatura de Alan García debido a que durante su segundo gobierno se incrementaron los conflictos sociales como el de Conga, tras aprobar un estudio de impacto ambiental perjudicial para la población. ""Cada vez que venga tendrá resultados adversos"", comentó.|31/12/2015|6703.47|882.28|0|2|Claude Maurice Mulder Bedoya|Alan García Pérez|Positivo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|""Inclusión de Meche Araóz confirma que Peruanos por el Kambio es el partido de lobbistas""|Entrevista a Marco Arana - Primer vicepresidente del Frente Amplio. Verónika Mendoza aparece en las encuestas con un 2%.¿ Qué evaluación hacen los sondeos? Siempre los consideramos. Estamos empezando la campaña electoral, no tenemos el presupuesto y los recursos de otros, pero creemos que tenemos una excelente candidata. ¿La candidatura de Gregorio Santos les quitará algunos votos? No pues ¡no hay comparación (risas). En principio Verónika Mendoza es una candidata joven con experiencia congresal y está en libertad. Es la única candidata mujer después de Keiko Fujimori.(..) ¿Qué significa la incorporación de Susana Villarán a la plancha de Daniel Urresti?-Me genera lo mismo que la alianza entre Alan y Lourdes, que la alianza entre vilcatoma y Huaroc con Fujimori, que Rospigliosi y PPK, y el señor Acuña con la señora Anel Towsend.(...) Usted señaló que le preocupa que César Acuña gane la presidencia y entre a saquear el estado.- Hay tres cosas graves.Que el señor Acuña está procesado por usar fondos públicos cunado fue alcalde para seguir votod. ¿El Poder Judicial está amarrado de manos o es cómplice? ¿El Jurado Nacional de Elecciones qué dice al respecto?(...) La incorporación de Meche Aráoz solo confirma que a pesar que el señor PPK intenta mostrarse como un hombre de izquierda lo único que muestra es que vuelve a sus orígenes, que es el lobbismo político.|26/12/2015|5696.71|762.28|0|7|Marco Antonio Arana Zegarra|Alan García Pérez|Negativo|2015-12
Medio Impreso|La República|La República|Elecciones 2016, se mueve el escenario - Nelson Manrique|A diferencia de lo sucedido durante campañas electorales anteriores, la CADE 2015, ingeniosamente calificado como un CADE de risa, ha transcurrido sin pena ni gloria y no va a tener ningún impacto en los resultados de las próximas elecciones. (...) Según la última encuesta de Datum, publicada por Perú 21, hay pocas sorpresas en la intención de voto. Keiko se mantiene en la punta con 35%, Alan García se ha estancado en 7% y Toledo ha retrocedido al 4%. La gran novedad está en la diferente evolución de la intención de voto de Kuczynski, que ha retrocedido de 19 a 14 y de Acuña, que sube de 7 a 12, colocándose en un empate técnico con PPK. Acuña gana lo que pierde PPK en las mismas regiones: el sur, la Amazonía y parte de la región central.|08/12/2015|2922.5|435.93|0|7|Nelson Manrique|Alan García Pérez|Neutro|2015-12
Web|El Comercio|elcomercio.pe|Castro: ""Lourdes ha dado una muestra de enorme desprendimiento""|Entrevista. Raúl Castro Stagnaro, presidente del Partido Popular Cristiano (PPC). (...) —En la elección del 2011, Acuña fue aliado político del PPC. ¿Cree que el ex alcalde de Trujillo usa a su universidad como plataforma política?.Sí, fuimos aliados de Alianza para el Progreso en el 2011, pero en ese entonces se mostraba básicamente como un partido regional con fortalezas en el norte del país, pero que no tenía en ese momento una intención o capacidad de tener un alcance nacional, que poco a poco lo ha ido desarrollando. Definitivamente, sí se está utilizando a la universidad César Vallejo como plataforma para el señor Acuña y, efectivamente, eso no es otra cosa que sacarle la vuelta a la ley.|28/12/2015|5994.53||0||Álvaro Vargas Llosa|Alan García Pérez|Neutro|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|""Candidatos que encabezan las encuestas tienen una universidad privada tras ellos""|Casi todos los candidatos que están encabezando las encuestas tienen una universidad privada detrás de ellos, como Keiko Fujimori, Alan García y César Acuña, sostuvo el congresista Sergio Tejada. ""Keiko Fujimori tiene a las Alas Peruanas, su secretario general es de la familia de los dueños de esa universidad; García Pérez tiene detrás de él a la universidad San Martín, tenía Pero sobre todo -recalco a la universidad Villareal, Continental; Acuña tiene a la universidad César VaIlejo’; acoto en declaraciones a Radio Nacional del Perú.|02/12/2015|2149.06|325.61|0|5|Sergio Fernando Tejada Galindo|Alan García Pérez|Negativo|2015-12
Medio Impreso|Perú 21|Perú 21|""Se debe recuperar la confianza en el país"" - Juan Carlos Eguren|Sobre los avances de la elaboración del plan de gobierno conjunto del PPC y el Apra. Se trata de una alianza de gobierno y programática que implica un trabajo serio ante las dificultades que ya viene afrontando el país. El plan de gobierno tiene que estar orientado a garantizar desarrollo, crecimiento e inclusión, para generar empleo y seguir reduciendo la pobreza. Y en tal sentido, se están conformando los equipos técnicos para revisar, mejorar y fortalecer las propuestas ya lanzadas por el ex presidente Alan García, así como otras que se requieren en diferentes ámbitos. (...) Continuar con la reducción de la pobreza, fortalecer y consolidar la clase media, generar empleo, promover y facilitar la inversión, es decir, eliminar trabas burocráticas o la ‘tramitología’. Me parece que estos son temas fundamentales. También es importante la recuperación de la confianza en el país por parte de sectores empresariales y sociales.|18/12/2015|1636.48|191.79|0|8|Juan Carlos Eguren Neuenschwander|Alan García Pérez|Positivo|2015-12
Televisión|Red Global|Red de Noticias|Alianzas electorales son sorpresas (Canal N)|El Apra, el PPC y Vamos Perú formaron una nueva alianza. Lourdes Flores Nano tentará la vicepresidencia en la plancha de García. Mientras que APP, RN y ACP forman una alianza más seria. César Acuña postula con Humberto Lay como segundo vicepresidente. Ellos siguen en busca de una mujer para la primera vicepresidencia. En tanto Solidaridad Nacional irá con candidato propio junto a Unión por el Perú. La más reciente encuesta de Ipsos, da a Keiko Fujimori el primer lugar con 33%, seguida por PPK con 16%, y en tercera ubicación se encuentra César Acuña con 13% de la intensión de votos.|14/12/2015|5504||172||Claude Maurice Mulder Bedoya|Alan García Pérez|Positivo|2015-12
Radio|RPP|La Rotativa del Aire (Primera Edición)|Desde febrero se emitirán pasaportes biométricos (RPP)|El ministro del Interior, José Luis Pérez Guadalupe, anunció que a partir de febrero del próximo año se emitirán los primeros cinco mil pasaportes biométricos. En tanto, en respuesta a las criticas de Alan García, Pérez Guadalupe le recordó que quien hizo las gestiones para la eliminación de la visa Schengen fue este gobierno y no el suyo. Por su parte, el titular de Economía, Alonso Segura, negó que el procedimiento para la emisión de los referidos pasaportes se haya hecho tarde.|03/12/2015|2200||200||José Luis Pérez Guadalupe|Alan García Pérez|Neutro|2015-12
Medio Impreso|El Peruano|El Peruano|El nuevo contrato social - César Sandoval|Como afirmamos en una primera entrega, todos coincidimos en que la primera magistratura, ejercitada por el gobernante de turno, enarbola la justicia social; de la misma manera, el Poder Legislativo da las leyes que la sociedad requiere, y los jueces, como administradores de justicia, imponen el respeto al orden interno y al imperio de la ley (...) El gobierno de transición del presidente Valentín Paniagua designó una comisión para establecer las bases de la reforma constitucional, la que elaboró la propuesta de una nueva Constitución Política, proyecto que fue publicado en el Diario Oficial El Peruano y sin mayor explicación fue dejado de lado por los gobiernos de Alejando Toledo, Alan García y Ollanta Humala.|26/12/2015|2304.34|274.9|0|12|César Sandoval Nizama|Alan García Pérez|Neutro|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|""A ninguno de los candidatos les preocupa problema del VRAEM""|Entrevista a Ricardo Soberón, ex jefe de DEVIDA y asesor de la Comisión de Narcopolítica en el Congreso. (...) - ´Por qué tendrían responsabilidad en el fracaso del VRAEM? Desde PPK con Perú por el Kambio como premier de Toledo, el señor García, el señor Fujimori, todos ellos han hecho cosas que producen el fracaso de la política del Estado en el VRAEM. En cambio si se analiza la propuesta de Frente Amplio para esa región nos daremos cuenta que hay una visión completamente distinta, participativa que no va a vender humo. (...) ""Toledo, Alan García, PPK como premier, e incluso Acuña como gobernador regional, han tenido experiencia de gestión que son parte del fracaso"", señala Ricardo Soberón.|29/12/2015|9218.61|1621.26|0|8|Ricardo Soberón|Alan García Pérez|Negativo|2015-12
Medio Impreso|La Nación|La Nación|Facundo Chinguel se inmola por Alan García en caso narcoindultos|Como lo hizo Agustín mantilla con sobornos de Vladimiro Montesinos.|04/12/2015|791.38|88.6|0|1|Miguel Facundo Chinguel|Alan García Pérez|Positivo|2015-12
Web|Perú 21|peru21.pe|El demagogo oportunista - Luis Davelouis|En marzo del 2006, tenía muy pocos meses en el oficio periodístico. Venía del mercado de capitales –del que me fui harto y desengañado de la humanidad– y encontré esperanza en el diario La Primera, que aún dirigía Juan Carlos Tafur (mi primer empleo como periodista). Una tarde, una colega me dice “Alan García quiere conversar contigo”. Por supuesto, eso no tenía sentido. ¿De qué podría querer conversar un ex presidente con un periodista bisoño como yo?. (...) Le expliqué a García que la Sunat había decidido que las empresas calcularan el IR antes de que se repartieran las utilidades, lo que recortaría el monto que recibirían los trabajadores. El ministro de Economía de entonces, Fernando Zavala, se enfrentó a la Sunat afirmando que esa interpretación de la norma no podía afectar las utilidades de los trabajadores del 2005..|17/12/2015|1874.83|605.58|0||Luis Davelouis Lengua|Alan García Pérez|Negativo|2015-12
Web|La República|larepublica.pe|Acuña pide a la población darle la oportunidad de gobernar el país|El aspirante presidencial de Alianza Para el Progreso (APP), César Acuña Peralta, pidió a los peruanos que le den la oportunidad de gobernar para demostrar que sí puede trabajar por el bienestar del país. A su turno la asesora del gobierno regional Gloria Montenegro Figueroa, dijo que Alan García no tiene autoridad moral para hablar de lucha contra la corrupción. Fue al responder al líder aprista quien afirmó que el uso de la Universidad César Vallejo por parte de César Acuña, es una forma de corrupción..|09/12/2015|1014.43|82.78|0||Gloria Edelmira Montenegro Figueroa|Alan García Pérez|Negativo|2015-12
Medio Impreso|Extra|Extra|No hubo acuerdo|La exministra y flamante vicepresidenta de PPK, Mercedes Aráoz, afirmó que antes de concretarse su incorporación a ""Peruanos por el Kambio"", tuvo varias reuniones con el exmandatario Alan Garcia pero que no se llegó a un acuerdo final .|22/12/2015|124|31.76|0|4|Mercedes Rosalba Aráoz Fernández|Alan García Pérez|Neutro|2015-12
Televisión|Canal N|N Noticias|Alan García y Lourdes Flores juntos en presentación de libro de lideresa del PPC (Canal N)|El líder aprista Alan García asistió a la presentación de un libro de economía escrito por su aliada Lourdes Flores Nano, lideresa del Partido Popular Cristiano. Durante el acto, García Pérez justificó la alianza electoral con miras a las elecciones del 2016.|18/12/2015|1694||121||Lourdes Flores Nano|Alan García Pérez|Positivo|2015-12
Web|Trome|trome.pe|Elecciones 2016: César Hildebrandt dice que es ""mejor el suicidio que pensar en César Acuña como presidente""|César Hildebrandt, fiel a su estilo, arremetió contra los candidatos a las Elecciones 2016 en la columna que tiene en su semanario ‘Hildebrandt en sus trece’. El periodista se refirió a los postulantes comentando el reciente encuentro que tuvo con Marco Aurelio Denegri y que fue bastante comentado en las rede sociales...Según narra César Hildebrandt, Marco Aurelio Denegri no está informado de las Elecciones 2016 y, en parte, es lo mejor que podría haber hecho...“¿Qué le pasaría si oyera hablar a Acuña, leer a Acuña, reflexionar a Acuña? Si Denegri hiciera eso iría duirectamente al cajón imaginario que yo le invento. (…) Es mejor el cianuro que pensar en Acuña como presidente”, comentó.|12/12/2015|1979.63||0||César Hildebrandt Pérez-Treviño|Alan García Pérez|Negativo|2015-12
Radio|Radio San Borja|No hay Derecho|Periodista Glatzer Tuesta comenta alianzas políticas (San Borja)|El periodista Glatzer Tuesta comentó la inscripción de las alianzas en el JNE y señaló que la que más llamó la atención fue la del APRA con el PPC, pues Alan García no está en su mejor momento ya que necesita adquirir credibilidad. Tuesta expresó que desde su punto de vista, Lourdes Flores Nano se ha sacrificado para pasar la valla electoral. Asimismo se refirió a la alianza entre Somos Perú y Alianza para el Progreso, la cual generó la renuncia del integrante del primer grupo político, Jorge Muñóz Wells, alcalde de Miraflores, a Somos Perú. Sobre la candidata Keiko Fujimori, indicó que durante su entrevista a Beto Ortíz pudo notar que además de decir “clichés”, está centrada en no decir algo equivocada.|14/12/2015|1183.42||1106||Glatzer Tuesta|Alan García Pérez|Neutro|2015-12
Televisión|RBC Satelital|Habla el Pueblo|Políticos corruptos en la campaña (Canal N)|Entrevista. El analista Fernando Urbina señaló que el gran pasivo que tiene Keiko Fujimori es la dictadura de su padre. Por su parte, el abogado Raúl Chanamé dijo que el sistema permite la corrupción en el país, por lo que no se puede decir quién es más o menos corrupto. A su vez, Héctor Vargas Haya, refirió que el poder no corrompe, ya que hay gente corrupta por antonomasia. Luego Urbina apuntó que César Acuña es un hombre emprendedor, pero que entra a la política con el fin de hacer un negocio. Mientras Vargas Haya se refirió a la alianza entre el Apra y el PPC, dijo que es una alianza corrupta y contra natura.|15/12/2015|5564.32||1676||Agustín Haya de la Torre|Alan García Pérez|Negativo|2015-12
Radio|Exitosa|Nicolás Lucar en Exitosa|Entrevista a Carlos Arana, secretario de Organización y Movilización del Partido Aprista (Exitosa)|Entrevista. Carlos Arana, secretario de Organización y Movilización del Partido Aprista, opinó en base a los resultados de las encuestas de opinión y preferencia electoral. Indicó que el reciente resultado es previo a la presentación de Alan García ante la CADE 2015, por lo que no descarta una variación futura. En ese aspecto refirió la necesidad de un cambio y comparó las actuaciones de otros postulantes.|07/12/2015|1708.56||904||Carlos Arana|Alan García Pérez|Positivo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|La gran ausente de CADE - Juan Paredes|Para los organizadores de la Conferencia Anual de Ejecutivos (CADE) siempre ha sido una hazaña sacar a los candidatos presidenciales de su modorra electorera para obligarlos a hacer propuestas de gobierno serias y viables, y que de otro modo no las conoceríamos bien y oportunamente (...) Es cierto que de Alejandro Toledo a Pedro Pablo Kuczynski, pasando por Keiko Fujimori, César Acuña y Alan García, las propuestas, unas más novedosas que otras, unas mejor sustentadas que otras, no podían estar desconectadas de la economía, la seguridad ciudadana, la corrupción, la educación, la inclusión social.|06/12/2015|11381.32|445.12|0|7|Juan Paredes Castro|Alan García Pérez|Neutro|2015-12
Web|Expreso|expreso.com.pe|""Toledo no es el candidato idóneo de Perú Posible""|El congresista Daniel Mora, manifestó que a Alejandro Toledo le afectará en materia electoral el haber apoyado la “Ley Cotillo”. Asimismo, sostiene que “había otras alternativas” distintas a este para elegir al candidato presidencial de Perú Posible para el 2016. “La elección por delegados no convence a nadie. Para nosotros debió ser cada militante un voto y una votación abierta a nivel nacional”, dijo el parlamentario a un medio local..Consultado por la razón que tuvo el presidente de su partido -el ex mandatario Alejandro Toledo- para manifestarse en contra del cese anticipado de rectores, dijo: “Es que no conoce la ley, no la ha leído. Y lo mismo pasa con Kuczynski y con Alan García. No han leído la ley, y yo se la puedo explicar a cada uno…|01/12/2015|52||0||Daniel Emiliano Mora Zevallos|Alan García Pérez|Negativo|2015-12
Radio|RPP|La Rotativa del Aire (Primera Edición)|“El panorama del día” con Raúl Vargas (RPP)|En vivo. En “El panorama del día”, el director de noticias de RPP, Raúl Vargas, señaló que la candidata por Fuerza Popular, Keiko Fujimori, debe decir si indultará a su padre en caso llegue a la presidencia de la República. Asimismo, señaló que el Ministerio Público de La Libertad ha pedido que se inhabilite a César Acuña de todo cargo público y que se le investigue por una presunta subvención irregular para un documental. Luego, se refirió a lo dicho por el presidente del Jurado Nacional de Elecciones, Francisco Távara, quien descartó compadrazgo alguno con el líder de Alianza para el Progreso.|17/12/2015|5577||507||Raúl Vargas Vega|Alan García Pérez|Negativo|2015-12
Web|El Comercio|elcomercio.pe|Lourdes Flores Nano: ¿Qué le aporta a fórmula de Alan García?|La incorporación de la lideresa del PPC, Lourdes Flores Nano, a la plancha presidencial de Alan García le da a la fórmula del aprista una operadora política de experiencia y que tiene la capacidad de “transmitir mensajes adecuadamente”. Así lo sostuvo el profesor de Ciencias Políticas de la PUCP Fernando Tuesta...Tuesta indicó que, a diferencia de Luis Giampietri y Lourdes Mendoza, que fueron los vicepresidentes de Alan García en su segundo mandato (2006-2011), Lourdes Flores Nano tiene un perfil más político, que en la campaña puede ser importante. Para el ex jefe de la ONPE, será natural que la ex candidata presidencial “sea criticada” duramente por su decisión de aliarse con Alan García. Sin embargo, señaló que serán pocos los que indiquen que el PPC acude al Apra para pasar la valla electoral del 5%. “No creo que el elector promedio sepa lo que significa esta barrera”, acotó.|14/12/2015|5994.53||0||Lourdes Flores Nano|Alan García Pérez|Positivo|2015-12
Medio Impreso|Correo|Correo|Las planchas y el matón - Luis Alfonso Morey|Ver Anel Townsend con César Acuña, a Susana Villarán con Daniel Urresti a Lourdes Flores con Alan García a Vladimiro Huaroc con Keiko Fujimori y a la excandidata aprista Mercedes Aráoz con Kuczynski demuestra que lo único que les interesa es llegar al poder, como sea y con quien sea. Los principios son dejados a un lado para juntarse con quien creen que más les conviene. Llama la atención también Nano Guerra (ex Yehude) de la manito con el cuestionado José Luna Gálvez. La mayor parte de planchas son un arroz con mango. una mezcla de oportunismo y falta de principios. En el caso de Ricardo Belmont, cuya candidatura presidencial es silenciada por la mayor parte de los medios, lo acompañan Iván Dibós y Marcos lbazeta. personas intachables que demuestran coherencia, cosa rara en estos tiempos.|24/12/2015|1185.93|124.49|0|11|Luis Alfonso Morey|Alan García Pérez|Negativo|2015-12
Web|La República|larepublica.pe|Madre de Gerald Oropeza asegura que audios son ""armados""|En cuanto a sus vínculos con Brian Martín Camps Gutierréz, un presunto integrante de la red de narcotráfico que manejaría Gerald Oropeza, ella afirmó que este no era su amigo. Además aseguró que su hijo estaba siendo extorsionado desde el mes de noviembre por 50 mil dólares. Además dijo no tener conocimiento de los diversos delitos por los que ha sido procesada su hermana, la misma que ha sido vinculada con Gerald Oropeza...Finalmente, se refirió a su relación con el Partido Aprista Peruano así como las declaraciones de Alan García y de otros miembros del aprismo, que han intentado desvincularse de ella.|13/12/2015|1014.43||0||Pilar López de Oropeza|Alan García Pérez|Neutro|2015-12
Medio Impreso|Del País|Del País|Movidas electorales de diciembre - Iván Arenas|Antes que acabe el año, una encuesta de Apoyo coloca a Keiko en un sólido primer puesto con 33%. En segundo lugar se ubica PPK con 16%. Acuña está tercero con 13% y García obtiene 8%. Semejantes datos no revelan mayores sorpresas. Pero vale resaltar un detalle: hay un consenso por el crecimiento y el modelo económico en todos los candidatos. Acuña, a quien muchos veían como el menos previsible, demostró en la CADE que a pesar de sus enormes debilidades como político y orador, tiene, al parecer, un buen equipo económico que le orienta.|17/12/2015|2882.61|716.79|0|5|Iván Arenas|Alan García Pérez|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|""Con AP no habrá un ministro como Segura""|Entrevista a Víctor A. García Bleaunde- Congresista y candidato a la primera vicepresidencia por Acción Popular, Víctor Andrés García Belaunde, está convencido de que, cuando se produzcan los debates previos a los comicios generales del 2016, su candidato, Alfredo Barnechea, superará ""largamente"" a sus rivales a Palacio de Gobierno. ¿Usted tendrá más protagonismo que anteriores vicepresidentes?. Yo seré respetuoso de la constitución y de la costumbre histórica política del Perú. Pero PPK ha dicho que sus vicepresidentes no serán figuras decorativas. ¿Puede violarse allí la constitución? En su caso, lo entiendo por su edad. El vicepresidente, en el caso de PPK, va a ser fundamental para atender sus necesidades de salud.(...) Me decía que Barnechea es el mejor candidato. ¿Cuáles son sus principales propuestas?. En los próximos días se va a exponer el plan de gobierno, pero lo que si le puedo decir es que vamos a convertir al Estado en árbitro.(..) ¿Quién sería su ministro de Economía? Yo le puedo asegurar que no habrá un ministro como Segura en el gobierno de Acción Popular. Ese señor es nefasto, hizo el frenazo de la economía. ¿Sigue convencido de que Barnechea pasará a segunda vuelta? Si, yo estoy convencido de que, en un debate con Acuña, García, Keiko, PPK o Toledo, Barnechea se va a lucir y los va a superar largamente, porque está más preparado que todos ellos. Los debates permiten que surjan personalidades.|29/12/2015|10231.16|1100.7|0|16|Víctor Andrés García Belaúnde|Alan García Pérez|Neutro|2015-12
Web|Canal N|canaln.pe|Paz de la Barra: Acusaciones contra César Acuña son magnificadas|El exmagistrado Vladimir Paz de la Barra dijo que las acusaciones de corrupción contra César Acuña son magnificadas y no tienen sustento. (...) Asimismo, señaló que Acuña puede hacer lo que quiera con las ganancias que le generen sus empresas como la universidad César Vallejo.|17/12/2015|104||0||Vladimir Paz de la Barra|Alan García Pérez|Negativo|2015-12
Medio Impreso|La República|La República|Cómo odio a los pitufos - Renato Cisneros|Aunque estamos lejos de alcanzar el récord de Haití -cincuenta candidatos presidenciales en sus elecciones recientes-, tener una veintena de aspirantes a gobernar también es un desmadre. (...) Ya en las elecciones del 2006 padecimos dos decenas de candidaturas, pero era otra época: la información no corría del modo apabullante en que fluye ahora, ni los electores estábamos tan curados de espanto ante la presencia de los aventureros. Después de todo, solo teníamos seis años de haber salido de la dictadura y acabábamos de vivir la “experiencia Alejandro Toledo”, de modo que aquella presencia masiva de candidatos se leyó en su momento como un síntoma saludable del espíritu democrático y participativo. Sus propuestas, sin embargo, debieron ser tremendamente pobres porque al final salió elegido Alan García.|03/12/2015|745.23|153.75|0|32|Renato Cisneros|Alan García Pérez|Negativo|2015-12
Medio Impreso|La Razón|La Razón|PPK rediseñará estrategia para llegar a los sectores C, D y E|La intención de voto por Pedro Pablo Kuczynski sufrió un bajón de cinco puntos en la última encuesta Pulso Perú, de Datum y se ubicó en 14%, en un empate técnico con César Acuña. Tras este resultado, la agrupación Peruanos por el Kambio (PPK) “rediseñará su estrategia” para recuperar espacios perdidos en el electorado. (...) Por su parte, César Acuña afirmó que toma con “tranquilidad” y “sin triunfalismos” los resultados de la encuesta, publicada por Perú21.|08/12/2015|3652.38|477.69|0|5|Isaac Mekler Neiman|Alan García Pérez|Neutro|2015-12
Medio Impreso|Correo|Correo|Candidatos al ataque|PPK dice que el líder de APP en encuestas solo porque ""gasta plata como cancha"".|14/12/2015|16390.3|1524.1|0|3|Raúl Castro Stagnaro|Alan García Pérez|Neutro|2015-12
Web|Perú 21|peru21.pe|Mauricio Mulder aseguró que reunión de cúpula del Apra en local de la USMP fue por Navidad|Alan García, el pasado 8 de diciembre, arremetió contra el candidato de APP, César Acuña, al cuestionar el uso político de la Universidad César Vallejo, de propiedad del exalcalde de Trujillo y exgobernador regional de La Libertad...“Poner avisos en las calles con un dinero de la universidad que no paga impuestos, para poner la ‘carota’ del candidato, eso es escandaloso. Esa es una evasión tributaria que en cualquier país democrático estaría en la cárcel esa persona”, dijo en aquella oportunidad.|27/12/2015|1874.83||0||Claude Maurice Mulder Bedoya|Alan García Pérez|Positivo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|La cantaleta - Carlos Adrianzén Cabrera (Decano de la Facultad de Economía De la PUCP)|Los candidatos en CADE 2015 parecían aspirar a gobernar Suiza y no el Perú del saliente Ollanta Humala. Así, ofrecieron metas de muy difícil cumplimiento. César Acuña planteó que construiría un tren bala de Tumbes a Tacna. Además, elevaría las pensiones y muchas más cosas. Keiko Fujimori propuso una agenda de gastos estatales en infraestructura, dizque para convertir al Perú en un país conectado y competitivo. Considerando la escala del déficit de infraestructura para este fin, esta es una propuesta costosa. Pedro Pablo Kuczynski planteó reducir la incidencia de la pobreza a 10%. En cambio, Alan García ofreció crecer anualmente por encima del 6%. Ambas metas resultan difíciles de alcanzar, pues tendrían que hacer una inusual gala de determinación y sensatez para quebrar los errores acumulados.|09/12/2015|2429.82|323.04|0|23|Carlos Adrianzén Cabrera|Alan García Pérez|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Seis Navidades - Gustavo Rodríguez|Si hay alguien que hoy debe estar res recursos, liderazgo y capacidad. esa es Silvana Buscagiia Zapler, de cuya existencia nos enteramos hace poco a causa de un video grabado en el aeropuerto Jorge Chávez. (...) En vez de ser detenida en ese instante, la señora Buscaglia se trepó a su camioneta y avanzó con ella a pesar de que los policías presentes le opusieron el cuerpo a la máquina. Dos días después, en lo que constituye un récord de eficiencia, la señora Buscaglia fue sentenciada a 6 años y 8 meses de prisión. La fiscal había solicitado 9. (...) Miguel Facundo Chinguel, el responsable directo de los narcoindultos -ese escándalo nunca visto en el mundo, por el cual, durante el segundo gobierno de Alan García, se liberó a 3.207 condenados por narcotráfico con la oportuna firma del presidente- fue sentenciado a 13 años y 8 meses. Es decir: uno de los responsables de ese macabro Poder Judicial paralelo que se instaló en el Ejecutivo para liberar delincuentes a cambio de dinero y que, de paso, alimentó la violencia que hoy sufrimos, fue condenado, luego de arduas deliberaciones, al doble de sentencia que una señora que sufrió un arrebato. Doce navidades contra seis.|25/12/2015|2324.5|309.3|0|17|Gustavo Rodríguez|Alan García Pérez|Neutro|2015-12
Radio|Exitosa|Juan Carlos Tafur en Exitosa|Comentarios de Fernando Rospigliosi, miembro del Comando Político de PPK (Exitosa)|Vía telefónica. Fernando Rospigliosi, miembro del Comando Político de PPK, comentó acerca de la situación del partido, propuestas electorales (en el sector economía, por ejemplo) y ventajas sobre la población. Aseguró que el tema del pasaporte está resuelto y opinó que si bien no es experto en temas educativos, acerca de la 'Ley Cotillo' resaltó el apoyo del ministro Jaime Saavedra en su derogatoria.|01/12/2015|1640.52||868||Fernando Miguel Rospigliosi Capurro|Alan García Pérez|Neutro|2015-12
Medio Impreso|Gestión|Gestión|Apra pone sus condiciones para hacer alianzas|El congresista aprista Javier Velásquez Quesquén no descartó realizar alianzas con movimientos regionales y partidos políticos para los comicios del 2016. Sin embargo, puso condiciones para concretar posibles coaliciones. “Estamos de acuerdo con hacer alianzas políticas democráticas, pero, fundamental, si se adhieren a la propuesta programática nuestra. Es fundamental que haya una unidad de criterio con la propuesta que diera Alan García”, sostuvo. (...) El PPC anunciará este viernes los resultados de sus conversaciones con otros partidos para ver si conformarán alguna alianza. Por lo pronto, conversan con el Apra, con Peruanos Por el Kambio y Alianza Para el Progreso.|09/12/2015|2182.13|171.04|0|28|Angel Javier Velásquez Quesquén|Alan García Pérez|Positivo|2015-12
